state_code,center,center_lat,center_lon,dist,vil,mrt,hsp_and_clc,illegal,night_club,ubike,edu_all_statecode,106_traffic_done
552526768,"(24.985530052272686, 121.54686568959377)",24.98553005227269,121.54686568959377,文山區,試院里,0.0,0.2146633588193334,0.3852843320597223,0.0,0.0,0.3364612354178451,0.35112577366143105
552526770,"(24.985530052272686, 121.55594702517025)",24.98553005227269,121.55594702517023,文山區,樟林里,0.0,0.4024291137831274,0.33919594076458914,0.0,0.0,0.3967208809075046,0.3688123261629539
552526771,"(24.985530052272686, 121.5604876929585)",24.98553005227269,121.5604876929585,文山區,樟林里,0.0,0.47053266622567763,0.4104668797520673,0.0,0.0,0.35064831422218606,0.34581633601705786
552526772,"(24.985530052272686, 121.56502836074674)",24.98553005227269,121.56502836074672,文山區,忠順里,0.0,0.0,0.3383660735297951,0.0,0.0,0.40868688400635017,0.3775957689506101
552526773,"(24.985530052272686, 121.56956902853499)",24.98553005227269,121.569569028535,文山區,木新里,0.01798794099992962,0.0,0.32154973373256823,0.0,0.0,0.38815398144427227,0.36738752743670716
552526774,"(24.985530052272686, 121.57410969632323)",24.98553005227269,121.57410969632325,文山區,指南里,0.0012565814581004808,0.0,0.3074705325003102,0.0,0.0,0.3442206074511771,0.32651797782803776
552526775,"(24.985530052272686, 121.57865036411147)",24.98553005227269,121.57865036411148,文山區,萬興里,0.028926411090820944,0.0,0.33633355737316134,0.0,0.0,0.37936527977889617,0.36371317620768245
552526776,"(24.985530052272686, 121.58319103189972)",24.98553005227269,121.58319103189972,文山區,政大里,0.0,0.0,0.3728792237009248,0.0,0.0,0.40556180370289513,0.4021595759493488
552526777,"(24.985530052272686, 121.58773169968796)",24.98553005227269,121.58773169968796,文山區,指南里,0.0,0.0,0.42470976451442827,0.0,0.0,0.3620710038787169,0.35985946853263556
552526778,"(24.985530052272686, 121.5922723674762)",24.98553005227269,121.5922723674762,文山區,政大里,0.0,0.0,0.35321315747625354,0.0,0.0,0.327213824897954,0.2833131697731592
552526779,"(24.985530052272686, 121.59681303526445)",24.98553005227269,121.59681303526443,文山區,政大里,0.0,0.0,0.09368739881539123,0.0,0.0,0.0,0.3214622345463596
552626784,"(24.99005191093747, 121.53926485947247)",24.990051910937467,121.53926485947248,文山區,景美里,0.0,0.5292999702490587,0.3650941004101977,0.0,0.0,0.41847595623219197,0.41828015334941065
552626785,"(24.99005191093747, 121.54380253106834)",24.990051910937467,121.54380253106834,文山區,景東里,0.0,0.3280441466476462,0.3857274230661468,0.0,0.012028605151264582,0.4179163579861794,0.39366135701619726
552626786,"(24.99005191093747, 121.5483402026642)",24.990051910937467,121.5483402026642,文山區,華興里,0.0,0.26741732864925033,0.3198450228287178,0.0,0.17742284247817863,0.32209363973147415,0.35489760502430595
552626787,"(24.99005191093747, 121.55287787426008)",24.990051910937467,121.55287787426008,文山區,華興里,0.0,0.07877248834256169,0.2300459289029152,0.0,0.4423889083266775,0.31647974658419453,0.3292466483691857
552626788,"(24.99005191093747, 121.55741554585593)",24.990051910937467,121.55741554585592,文山區,華興里,0.0,0.22449330827980474,0.32221205999686403,0.0,0.5880595876465456,0.3971928792550691,0.34982330928364447
552626789,"(24.99005191093747, 121.5619532174518)",24.990051910937467,121.5619532174518,文山區,明興里,0.17215652815719285,0.10133379086687438,0.40814413398208127,0.0,0.0,0.37582296137067295,0.38595797028626055
552626790,"(24.99005191093747, 121.56649088904767)",24.990051910937467,121.56649088904769,文山區,木柵里,0.08847846188901022,0.10469748800986606,0.3684647562567701,0.0,0.0,0.4050624690771787,0.4063342861278768
552626791,"(24.99005191093747, 121.57102856064354)",24.990051910937467,121.57102856064354,文山區,木新里,0.1488678116318321,0.0,0.3764884548761211,0.0,0.0,0.4345290382437281,0.3636997048181368
552626792,"(24.99005191093747, 121.5755662322394)",24.990051910937467,121.5755662322394,文山區,萬興里,0.042366729451540935,0.0,0.39440020548966076,0.0,0.0,0.3769988055075181,0.3466622488600291
552626793,"(24.99005191093747, 121.58010390383527)",24.990051910937467,121.58010390383528,文山區,政大里,0.08557061380837393,0.0,0.34940347346503725,0.0,0.0,0.39396119798106854,0.2859237836116179
552626794,"(24.99005191093747, 121.58464157543114)",24.990051910937467,121.58464157543114,文山區,政大里,0.1694802604724863,0.0,0.35871758947463667,0.0,0.0,0.38825322398692624,0.2916551704860552
552626795,"(24.99005191093747, 121.589179247027)",24.990051910937467,121.58917924702699,文山區,政大里,0.0,0.0,0.2914003822198985,0.0,0.0,0.3397500561311649,0.2623725626248486
552626796,"(24.99005191093747, 121.59371691862286)",24.990051910937467,121.59371691862286,文山區,政大里,0.0,0.0,0.2634764950087517,0.0,0.0,0.0,0.27918583929153146
552626797,"(24.99005191093747, 121.59825459021873)",24.990051910937467,121.59825459021872,文山區,政大里,0.0,0.0,0.0,0.0,0.0,0.0,0.3337776541148906
552626798,"(24.99005191093747, 121.6027922618146)",24.990051910937467,121.6027922618146,文山區,政大里,0.0,0.0,0.0,0.0,0.0,0.0,0.31390733820642336
552726801,"(24.99457376960226, 121.53869221668808)",24.994573769602265,121.53869221668808,文山區,景慶里,0.0,0.28894842561947626,0.40319319803285447,0.41296842369847,0.0,0.37812140292058516,0.3853090195043704
552726802,"(24.99457376960226, 121.54322698870519)",24.994573769602265,121.5432269887052,文山區,景華里,0.0,0.09809809581247605,0.43257427413436617,0.0,0.33561670190797827,0.37902390924238205,0.4020009979440737
552726803,"(24.99457376960226, 121.54776176072231)",24.994573769602265,121.54776176072231,文山區,景東里,0.0,0.24599316540802257,0.2755815367438155,0.0,0.22731430409342185,0.31406025968552903,0.30112561463959703
552726804,"(24.99457376960226, 121.55229653273942)",24.994573769602265,121.55229653273943,文山區,興得里,0.24285678966744811,0.2413937902179494,0.2793728869980421,0.0,0.24735866387942912,0.2692195595981576,0.28717034682774806
552726805,"(24.99457376960226, 121.55683130475653)",24.994573769602265,121.55683130475651,文山區,興得里,0.31910390593211296,0.4201045263113004,0.31624103483612237,0.0,0.20155437740855664,0.3288034110213469,0.3090880174157052
552726806,"(24.99457376960226, 121.56136607677365)",24.994573769602265,121.56136607677364,文山區,興家里,0.29679343458287555,0.4299144929512644,0.3185484563233375,0.0,0.23286908080330876,0.2879589491369151,0.3151517152499223
552726807,"(24.99457376960226, 121.56590084879076)",24.994573769602265,121.56590084879076,文山區,木柵里,0.270613043486526,0.08740731332304658,0.2906196035534806,0.0,0.10454067239075215,0.2556925885029869,0.30634294684886393
552726808,"(24.99457376960226, 121.57043562080787)",24.994573769602265,121.57043562080787,文山區,萬芳里,0.3508560711363535,0.07160724904679627,0.26180395535683465,0.0,0.0,0.3160177698008595,0.35005458937450096
552726809,"(24.99457376960226, 121.574970392825)",24.994573769602265,121.574970392825,文山區,萬興里,0.10001116915701237,0.0,0.25605919434608954,0.0,0.0,0.2931088302669486,0.3424151353178215
552726810,"(24.99457376960226, 121.5795051648421)",24.994573769602265,121.57950516484208,文山區,萬興里,0.13596817062275404,0.0,0.2839292428125416,0.0,0.0,0.28876762777843495,0.2840094021293277
552726811,"(24.99457376960226, 121.58403993685921)",24.994573769602265,121.58403993685921,文山區,萬興里,0.2296217387889801,0.0,0.3074575788166093,0.0,0.0,0.2415264522742924,0.21898720048149814
552726812,"(24.99457376960226, 121.58857470887634)",24.994573769602265,121.58857470887634,文山區,萬興里,0.23738610716447,0.0,0.26903616252345125,0.0,0.0,0.24606148817896742,0.26269014324706386
552726813,"(24.99457376960226, 121.59310948089345)",24.994573769602265,121.59310948089345,文山區,萬興里,0.0,0.0,0.07422415418243561,0.0,0.0,0.0,0.2617703949408936
552726814,"(24.99457376960226, 121.59764425291056)",24.994573769602265,121.59764425291056,文山區,政大里,0.0,0.0,0.033260528105438114,0.0,0.0,0.0,0.30163072047776956
552826817,"(24.999095628267042, 121.53607191102348)",24.99909562826704,121.53607191102348,文山區,萬和里,0.0,0.0729438714035403,0.30596982905133896,0.08847048357296217,0.0,0.31266540220187733,0.30207196759787985
552826818,"(24.999095628267042, 121.54060387977192)",24.99909562826704,121.54060387977192,文山區,萬有里,0.0,0.09970786138874971,0.3794894964121493,0.024299704674743017,0.0,0.33956854201441616,0.4000386969820251
552826819,"(24.999095628267042, 121.54513584852035)",24.99909562826704,121.54513584852036,文山區,興豐里,0.03619426208741361,0.42306648104940114,0.3186452595229841,0.13880833042858792,0.5567014300068132,0.39799367142757713,0.37881491600907463
552826820,"(24.999095628267042, 121.54966781726878)",24.99909562826704,121.54966781726877,文山區,興安里,0.07864347618916517,0.3714189032187366,0.3590664323750045,0.2058277585921512,0.4728666184864927,0.3974903748240401,0.370549953500275
552826821,"(24.999095628267042, 121.55419978601721)",24.99909562826704,121.55419978601721,文山區,興得里,0.17157012245007405,0.13519367914497593,0.4586765063196859,0.0,0.24412817056652128,0.3851870885171427,0.4414051289237516
552826822,"(24.999095628267042, 121.55873175476565)",24.99909562826704,121.55873175476565,文山區,興光里,0.5800571889890067,0.49991846478508495,0.406428076458714,0.0,0.2330014188710694,0.417844258150931,0.40436429542663416
552826823,"(24.999095628267042, 121.56326372351407)",24.99909562826704,121.56326372351408,文山區,萬美里,0.23508618105601084,0.027423777482888073,0.3125111608627338,0.0,0.2606913627622641,0.3329032519514863,0.2893582372893785
552826824,"(24.999095628267042, 121.5677956922625)",24.99909562826704,121.5677956922625,文山區,萬美里,0.2727880305113017,0.03032551287318691,0.3537800054152557,0.0,0.0,0.3176987430170419,0.31613066297154796
552826825,"(24.999095628267042, 121.57232766101093)",24.99909562826704,121.57232766101092,文山區,萬芳里,0.5012175529015793,0.031260672616424845,0.33528869989727156,0.0,0.0,0.34736324221040693,0.40910325685758
552826826,"(24.999095628267042, 121.57685962975935)",24.99909562826704,121.57685962975937,文山區,博嘉里,0.04460862546911983,0.0,0.23397972008256854,0.0,0.0,0.2990900748612547,0.39548001260088284
552826827,"(24.999095628267042, 121.58139159850779)",24.99909562826704,121.5813915985078,文山區,萬興里,0.2614063409674443,0.0,0.31412886644470006,0.0,0.0,0.2539121633610846,0.38388679617231397
552826828,"(24.999095628267042, 121.58592356725622)",24.99909562826704,121.58592356725622,文山區,萬興里,0.2678116439360988,0.0,0.5080950699234774,0.0,0.0,0.1420723402437284,0.3992070403967584
552826829,"(24.999095628267042, 121.59045553600465)",24.99909562826704,121.59045553600464,文山區,博嘉里,0.0,0.0,0.3809360817103456,0.0,0.0,0.04610658554947023,0.37941381673049324
552826830,"(24.999095628267042, 121.59498750475308)",24.99909562826704,121.59498750475308,文山區,博嘉里,0.0,0.0,0.26143705200470346,0.0,0.0,0.0,0.4033658123441206
552926833,"(25.00361748693183, 121.53593837381486)",25.00361748693183,121.53593837381484,文山區,萬和里,0.0,0.10034070489099119,0.4052600762522228,0.48754106672928454,0.0182866199690338,0.4342093773992909,0.37760627845258177
552926834,"(25.00361748693183, 121.54046763531164)",25.00361748693183,121.54046763531164,文山區,萬祥里,0.0,0.25842512284926317,0.40347253116747395,0.4619487792641522,0.32892292072419055,0.3207423981495677,0.37686937836234685
552926835,"(25.00361748693183, 121.54499689680841)",25.00361748693183,121.54499689680841,文山區,興豐里,0.08813099313341533,0.39576880579711277,0.29023577865736405,0.29580151606538213,0.41392156880728714,0.33814792010330924,0.30606997769190847
552926836,"(25.00361748693183, 121.5495261583052)",25.00361748693183,121.54952615830521,文山區,興旺里,0.10321573394555117,0.2516398281619726,0.3497553634970827,0.150357468055357,0.16514243914751872,0.3855685252936405,0.34035988217569
552926837,"(25.00361748693183, 121.55405541980197)",25.00361748693183,121.55405541980195,文山區,興泰里,0.13566431878154342,0.11468040242065966,0.4345598567858577,0.0,0.20240948008878543,0.38596007109178054,0.41937355554978667
552926838,"(25.00361748693183, 121.55858468129875)",25.00361748693183,121.55858468129877,文山區,興昌里,0.11882540593663901,0.35562163088848625,0.3244576598570476,0.0,0.46777664246462625,0.4130757003954944,0.3802428407295602
552926839,"(25.00361748693183, 121.56311394279554)",25.00361748693183,121.56311394279554,文山區,興昌里,0.3012765161324314,0.060019931152046124,0.2922516876455093,0.0,0.0,0.3682813805042487,0.3040516105892745
552926840,"(25.00361748693183, 121.56764320429231)",25.00361748693183,121.56764320429231,文山區,萬美里,0.16533389715330196,0.02573848790396882,0.44201391631264114,0.0,0.0,0.3380197510929303,0.3194675984529001
552926841,"(25.00361748693183, 121.5721724657891)",25.00361748693183,121.5721724657891,文山區,博嘉里,0.33993463521652256,0.00838641969397902,0.443868096825375,0.0,0.0,0.4203880721591153,0.3729764101308808
552926842,"(25.00361748693183, 121.57670172728587)",25.00361748693183,121.57670172728588,文山區,博嘉里,0.022076117346373034,0.0,0.24304542920528713,0.0,0.0,0.4151608987477078,0.3578876596250898
552926843,"(25.00361748693183, 121.58123098878265)",25.00361748693183,121.58123098878264,文山區,博嘉里,0.16365551323165464,0.0,0.2646426350449384,0.0,0.0,0.3072839361914253,0.38247229101144276
552926844,"(25.00361748693183, 121.58576025027942)",25.00361748693183,121.58576025027942,文山區,博嘉里,0.22712959922936976,0.0,0.4021367221343075,0.0,0.0,0.0,0.3878189779104362
552926845,"(25.00361748693183, 121.5902895117762)",25.00361748693183,121.5902895117762,文山區,博嘉里,0.0,0.0,0.3241321555494444,0.0,0.0,0.0,0.3907676884714553
553026848,"(25.008139345596614, 121.53376197659627)",25.00813934559661,121.53376197659628,文山區,萬年里,0.0,0.06031284451246682,0.30988191795764297,0.35627426702986775,0.3791732765930219,0.3380068609422525,0.3610139969147458
553026849,"(25.008139345596614, 121.53828862657585)",25.00813934559661,121.53828862657585,文山區,萬盛里,0.0,0.06854231770551855,0.403299096621614,0.5316007964911378,0.1292468741157686,0.40630997704897936,0.39408875351280337
553026850,"(25.008139345596614, 121.54281527655542)",25.00813934559661,121.54281527655544,文山區,萬盛里,0.0,0.16856754708368415,0.3058539516302838,0.5053941439304308,0.21766514814333393,0.3425793755151808,0.3232119187544579
553026851,"(25.008139345596614, 121.54734192653498)",25.00813934559661,121.54734192653498,文山區,興旺里,0.21478572016528952,0.2253388020256118,0.19991871985256254,0.0,0.049616908111392265,0.26562162596789546,0.21259819140961395
553026852,"(25.008139345596614, 121.55186857651456)",25.00813934559661,121.55186857651456,文山區,興旺里,0.3110423183686241,0.14130687507544756,0.275841435735805,0.0,0.25420899900801897,0.25699295524314864,0.26157270754162115
553026853,"(25.008139345596614, 121.55639522649413)",25.00813934559661,121.55639522649412,文山區,興泰里,0.36531581726153994,0.1944801404221616,0.2515660713856356,0.0,0.47070563379499997,0.3214149887218302,0.32938194474802124
553026854,"(25.008139345596614, 121.56092187647371)",25.00813934559661,121.56092187647371,文山區,興昌里,0.28700469797113315,0.09983550071637809,0.2932981444254382,0.0,0.0,0.3013869894361223,0.34501005942679497
553026855,"(25.008139345596614, 121.56544852645328)",25.00813934559661,121.56544852645328,大安區,黎和里,0.19411007412676626,0.07254453907578795,0.29409854948895264,0.0,0.0,0.28047005287218124,0.3346576881855021
553026856,"(25.008139345596614, 121.56997517643286)",25.00813934559661,121.56997517643286,文山區,博嘉里,0.11077143187869175,0.0,0.2525107495668218,0.0,0.0,0.2683074168983776,0.2590453095909886
553026858,"(25.008139345596614, 121.57902847639201)",25.00813934559661,121.579028476392,文山區,博嘉里,0.06668467213797119,0.0,0.13384043377349394,0.0,0.0,0.2486001358485347,0.23481268425466417
553026859,"(25.008139345596614, 121.58355512637158)",25.00813934559661,121.58355512637158,文山區,博嘉里,0.13719903440735592,0.0,0.15924959779872133,0.0,0.0,0.0,0.2714456031301862
553026860,"(25.008139345596614, 121.58808177635116)",25.00813934559661,121.58808177635116,文山區,博嘉里,0.0,0.0,0.12408971722950307,0.0,0.0,0.0,0.31924526974485273
553126854,"(25.0126612042614, 121.49335447830632)",25.0126612042614,121.49335447830632,萬華區,興德里,0.0,0.0,0.392076742390865,0.0,0.0,0.04908637276851561,0.40114848175212137
553126855,"(25.0126612042614, 121.49787861223092)",25.0126612042614,121.49787861223093,萬華區,興德里,0.0,0.0,0.4085844978999678,0.0,0.0,0.16477226126083883,0.3783581371115181
553126862,"(25.0126612042614, 121.52954754970315)",25.0126612042614,121.52954754970315,中正區,水源里,0.0,0.41366745768967195,0.35928579426607715,0.19764015594486126,0.6170713637305107,0.35605037868262884,0.3505827331246114
553126863,"(25.0126612042614, 121.53407168362776)",25.0126612042614,121.53407168362776,中正區,水源里,0.0,0.4184245461179722,0.45868898395443586,0.24542140060019327,0.3578121611765448,0.3443435946977048,0.3950356516371417
553126864,"(25.0126612042614, 121.53859581755236)",25.0126612042614,121.53859581755236,大安區,學府里,0.0,0.286100180014645,0.36690197177728223,0.3267957778885781,0.06474397508333163,0.39514883594897043,0.38217548053635675
553126865,"(25.0126612042614, 121.54311995147697)",25.0126612042614,121.54311995147695,大安區,學府里,0.0,0.09999076705882269,0.21486432138053801,0.26123094561559507,0.44424828372477365,0.36745924772603905,0.3501455391238776
553126866,"(25.0126612042614, 121.54764408540157)",25.0126612042614,121.54764408540156,大安區,學府里,0.02088540969927466,0.16742782554154706,0.18005535562904323,0.12392163393653574,0.36779429002844516,0.28932698376515487,0.3036155376845004
553126867,"(25.0126612042614, 121.55216821932618)",25.0126612042614,121.5521682193262,大安區,學府里,0.013394534518555434,0.28637979740966524,0.21916765175305258,0.07231423336842419,0.2606848917434042,0.24789900593715555,0.2723443922583061
553126868,"(25.0126612042614, 121.55669235325078)",25.0126612042614,121.5566923532508,大安區,黎元里,0.34903504651449346,0.23272386676371137,0.23629764037696177,0.08072747684776924,0.2542085682253971,0.2319797000304531,0.3276169953188184
553126869,"(25.0126612042614, 121.56121648717539)",25.0126612042614,121.5612164871754,大安區,黎和里,0.11342896760664894,0.12908001889885867,0.2485726088584026,0.021118573577365685,0.0,0.22399877066161006,0.38716488399073445
553126870,"(25.0126612042614, 121.56574062109999)",25.0126612042614,121.5657406211,信義區,黎安里,0.12186418076718397,0.0,0.23750199716714254,0.0,0.0,0.1934757870853861,0.3694276244398766
553126871,"(25.0126612042614, 121.5702647550246)",25.0126612042614,121.57026475502458,信義區,黎安里,0.0,0.0,0.2640837565432999,0.0,0.0,0.09140034417147652,0.28344599685869626
553126872,"(25.0126612042614, 121.5747888889492)",25.0126612042614,121.5747888889492,文山區,博嘉里,0.0,0.0,0.23872922979454123,0.0,0.0,0.09579113000257629,0.19861729236866604
553126873,"(25.0126612042614, 121.5793130228738)",25.0126612042614,121.5793130228738,南港區,九如里,0.0,0.0,0.1796708092859918,0.0,0.0,0.0,0.2507526115591488
553126874,"(25.0126612042614, 121.58383715679841)",25.0126612042614,121.5838371567984,南港區,九如里,0.0,0.0,0.0,0.0,0.0,0.0,0.2554818469901122
553126875,"(25.0126612042614, 121.58836129072301)",25.0126612042614,121.588361290723,文山區,博嘉里,0.0,0.0,0.0,0.0,0.0,0.0,0.30655943374637223
553126876,"(25.0126612042614, 121.59288542464762)",25.0126612042614,121.59288542464762,文山區,博嘉里,0.0,0.0,0.0,0.0,0.0,0.0,0.31888471579010724
553226868,"(25.017183062926186, 121.49164762038903)",25.017183062926183,121.49164762038905,萬華區,華中里,0.0,0.35524268176778856,0.2630904245004444,0.0,0.0,0.2040263764195928,0.30056541785099106
553226869,"(25.017183062926186, 121.49616933345901)",25.017183062926183,121.496169333459,萬華區,興德里,0.0,0.45703765747762876,0.41119308223954915,0.0,0.0,0.2795081411892633,0.374044407102297
553226870,"(25.017183062926186, 121.50069104652897)",25.017183062926183,121.50069104652896,萬華區,興德里,0.0,0.320370724276072,0.3573812625725342,0.0,0.0,0.3167749865104717,0.34215009080479436
553226875,"(25.017183062926186, 121.5232996118788)",25.017183062926183,121.5232996118788,中正區,林興里,0.0,0.23322245452943258,0.2733906276265013,0.25964378115129655,0.1461993850599581,0.3261884145165636,0.29503715102410194
553226876,"(25.017183062926186, 121.52782132494876)",25.017183062926183,121.52782132494877,中正區,富水里,0.0,0.3596387634894698,0.3224529721185962,0.39994797217918776,0.18464157716401308,0.37159499536855917,0.38913373880289887
553226877,"(25.017183062926186, 121.53234303801874)",25.017183062926183,121.53234303801874,大安區,大學里,0.0,0.45671364107128876,0.42653284144231546,0.45704066260838444,0.3506579145641464,0.3659660887187465,0.42266196528093886
553226878,"(25.017183062926186, 121.5368647510887)",25.017183062926183,121.5368647510887,大安區,學府里,0.0,0.3145103067392317,0.3782940290801646,0.225907034940797,0.03585714523659672,0.32754123614062375,0.3359574194670065
553226879,"(25.017183062926186, 121.54138646415866)",25.017183062926183,121.54138646415865,大安區,學府里,0.0,0.16910960611620646,0.225462330975367,0.20506365248156014,0.46716959438972516,0.30191245301980724,0.31922663918483285
553226880,"(25.017183062926186, 121.54590817722863)",25.017183062926183,121.54590817722864,大安區,學府里,0.0,0.2090192492558882,0.2561344764700903,0.20926814102315675,0.5815649877378637,0.3736726783249847,0.3573435627495428
553226881,"(25.017183062926186, 121.5504298902986)",25.017183062926183,121.5504298902986,大安區,黎元里,0.3138444560770243,0.336325456339464,0.3484316511818011,0.12162990163105131,0.3727800214474022,0.45071654454399634,0.34705695432515427
553226882,"(25.017183062926186, 121.55495160336856)",25.017183062926183,121.55495160336856,大安區,黎孝里,0.46285859557375175,0.3826604003527743,0.3764236744060445,0.20498683520135697,0.14881619733399615,0.34171904659677516,0.34106047292733005
553226883,"(25.017183062926186, 121.55947331643853)",25.017183062926183,121.55947331643853,大安區,黎和里,0.5923825418315047,0.2244236053270337,0.2817046952662355,0.16703966677440837,0.0,0.1736142414646213,0.3458968650968515
553226884,"(25.017183062926186, 121.56399502950849)",25.017183062926183,121.56399502950848,信義區,黎安里,0.47722949063140147,0.07398200591633813,0.25516569994623356,0.1138146234868887,0.0,0.17718725982060513,0.3063950472336817
553226885,"(25.017183062926186, 121.56851674257847)",25.017183062926183,121.56851674257848,信義區,泰和里,0.0,0.06896483276672483,0.3401679025713822,0.0,0.0,0.17998409738317217,0.27259723085939486
553226886,"(25.017183062926186, 121.57303845564843)",25.017183062926183,121.57303845564844,信義區,泰和里,0.0,0.020490064888057602,0.360521255748342,0.0,0.0,0.1794838503455248,0.2486098560608155
553226887,"(25.017183062926186, 121.57756016871839)",25.017183062926183,121.57756016871842,信義區,六合里,0.0,0.0,0.24794092473738738,0.0,0.0,0.05645638573142878,0.28531744943538767
