companyName,storeNumber,storeName,address,lat,lon
統一超商,22555340,台北市第７分公司,北投區中和街222號1樓,25.1391741,121.5018741
統一超商,22555355,台北市第８分公司,士林區忠誠路二段7號1樓,25.108968700000002,121.53063200000001
統一超商,22555361,台北市第九分公司,松山區八德路三段200、202號1樓,25.0479604,121.5564935
統一超商,22555405,台北市第十三分公司,松山區八德路三段27號1樓,25.048393,121.55272759999998
統一超商,22555411,台北市第十四分公司,光復南路４７１號１樓,25.033725399999998,121.55766570000002
統一超商,22555432,台北市第１６分公司,松信路１４５號１樓,25.043543,121.572162
統一超商,22555448,臺北市第十七分公司,信義區忠孝東路五段386號1樓,25.040764000000003,121.574124
統一超商,22555453,臺北市第十八分公司,信義區基隆路二段22號1樓,25.031950100000003,121.5587135
統一超商,22555469,台北市第十九分公司,信義區臺北市永吉路32、34號1樓,25.0454044,121.5689813
統一超商,22555475,台北市第二十分公司,中坡南路三十八號１樓,25.042819100000003,121.58336670000001
統一超商,22555502,台北市第二十三分公司,松山區民生東路五段65號1樓,25.058645000000002,121.558171
統一超商,22555518,台北市第二十四分公司,松山區延壽街422號1樓,25.0562242,121.5564331
統一超商,22555524,台北市第二十五分公司,敦化北路149號1樓,25.053870899999996,121.5495491
統一超商,22555539,台北市第二十六分公司,松山區八德路二段439號1樓,25.0483738,121.5469997
統一超商,22555545,台北市第二十七分公司,松山區民權東路3段108號1樓,25.0619448,121.54498590000001
統一超商,22555566,台北市第２９分公司,大安區永康街43號1樓,25.0304269,121.529595
統一超商,22555587,臺北市第３１分公司,忠孝東路三段２１７巷１弄２號１樓,25.042463,121.539593
統一超商,22555616,台北市第三十四分公司,中正區新生南路一段126-7號1樓,25.0371229,121.5325096
統一超商,22555637,台北市第三十六分公司,連雲街７２–１、２、３號１樓,25.0376936,121.5321634
統一超商,22555658,台北市第三十八分公司,中正區南昌路一段72號1樓,25.031087300000003,121.5171828
統一超商,22555664,台北市第３９分公司,大安區師大路87號1樓,25.0232307,121.5285488
統一超商,22555714,臺北市第４４分公司,和平東路三段３０８巷３０號１樓,25.0198326,121.55562320000001
統一超商,22555735,台北市第四十六分公司,大安區敦化南路1段236巷13號1樓,25.0407185,121.5473505
統一超商,22555741,台北市第４７分公司,大安區信義路四段265巷12弄1號1樓,25.0343188,121.554317
統一超商,22555778,台北市第５０分公司,大安區安和路1段86號1樓,25.034707,121.5523932
統一超商,22555783,台北市第５１分公司,文山區忠順街一段26巷15號1樓,24.982517,121.55972279999999
統一超商,22555812,臺北市第五十四分公司,松山區南京東路三段303巷5號1樓、3弄2號1樓,25.0524769,121.546691
統一超商,22555828,台北市第五十五分公司,雙城街十六–１號１樓,25.0651791,121.52427309999999
統一超商,22555849,台北市第五十七分公司,中山區農安街28-2號1樓,25.0658166,121.52968510000001
統一超商,22555860,台北市第五十九分公司,大同區鄰江里重慶北路3段260、262號1樓,25.071414,121.5135544
統一超商,22555881,臺北市第６１分公司,民權西路３８號１樓,25.0626038,121.52120910000001
統一超商,22555904,台北市第六十三分公司,中正區青島東路4號1樓,25.043848999999998,121.5215871
統一超商,22555910,台北市第六十四分公司,中正區武昌街一段1-2號1樓,25.0441669,121.51352800000001
統一超商,22555926,台北市第六十五分公司,士林區中正路220、222號1樓,25.095518600000002,121.52607859999999
統一超商,22555931,台北市第六十六分公司,中華商場義棟六十七號１樓,25.0451499,121.5319628
統一超商,22555952,台北市第六十八分公司,中正區金山南路一段108號1樓,25.035499899999998,121.52734450000001
統一超商,22555968,台北市第六十九分公司,萬華區康定街203、205號1樓,25.0360273,121.5014909
統一超商,22555989,台北市第七十一分公司,中山北路一段１０５巷８號１樓,25.050635699999997,121.52338519999999
統一超商,22656001,臺北市第７３分公司,南京東路一段１３２巷２１–１號１樓,25.051054,121.52712009999999
統一超商,22656023,臺北市第７５分公司,長安東路二段８１號１樓,25.048570899999998,121.5345357
統一超商,22656044,台北市第七十七分公司,中山區天津街65號1樓,25.0517312,121.52355159999998
統一超商,22656059,台北市第七十八分公司,長安東路一段８之３號１樓,25.049468100000002,121.52265120000001
統一超商,22656086,台北市第八十一分公司,民生東路二段１１３號１樓,25.058055399999997,121.5315574
統一超商,22656115,台北市第八十四分公司,龍江路２４４號１樓,25.058971399999997,121.5405155
統一超商,22656136,台北市第八十六分公司,林森北路５００號１樓,25.061847699999998,121.5254793
統一超商,22656142,台北市第八七分公司,忠孝東路四段五六０號一一樓,25.0410357,121.56380449999999
統一超商,22656163,台北市第八十九分公司,中山區合江街58巷1號1樓：60、60-1號1樓,25.056979100000003,121.53895990000002
統一超商,22659627,臺北巿第九三分公司,內湖路１段７３３號１樓,25.0791388,121.57818710000001
統一超商,22659632,台北巿第九十四分公司,永吉路３２５號１樓,25.045662,121.57573899999998
統一超商,22660912,台北巿第九十五分公司,萬大路245、247號1樓,25.0261328,121.50065120000001
統一超商,22660928,台北巿第九十六分公司,明德路１１４、１１６號１樓,25.109921300000003,121.52023490000002
統一超商,22661243,台北巿第九十八分公司,東園街六九、七一、七一–１號１樓七三巷１號１樓,25.025998,121.49652900000001
統一超商,22766160,台北市第１０４分公司,木新路二段２５５號１樓,24.983048999999998,121.56662450000002
統一超商,22819069,台北巿第１０６分公司,士林區天母北路39之1號1樓,25.1205139,121.5266497
統一超商,22819526,台北巿第１０７分公司,木柵路１段１６８、１７０號１樓,24.9877211,121.5522328
統一超商,22819841,台北巿第１０８分公司,木柵路２段１５７、１５９號１樓,24.989116600000003,121.56290200000001
統一超商,22820208,台北巿第１０９分公司,龍江路２８１         墱W１號１樓,25.059762,121.541249
統一超商,22820679,台北巿第１１０分公司,瑞安街１８２號１樓,25.028545899999997,121.54106110000001
統一超商,22822058,台北巿第１１３分公司,寧波西街３號１樓,25.0315267,121.51875890000001
統一超商,22822064,臺北巿第１１２分公司,忠孝東路４段５００號１樓,25.041001899999998,121.561765
統一超商,22955866,台北巿第１１７分公司,士林區仰德大道三段68、70號1樓,25.118830199999998,121.5529057
統一超商,22958224,臺北巿第一一九分公司,大同區承德路三段60、60-1號1樓,25.0653753,121.51811370000001
統一超商,22958239,台北巿第１２０分公司,復興北路３５２號１樓,25.060114499999997,121.543951
統一超商,22958553,台北巿第１２２分公司,和平東路二段十八號１樓,25.0255815,121.53601640000001
統一超商,22959743,台北巿第１２５分公司,文山區羅斯福路6段20、22號1樓,24.9969549,121.539942
統一超商,23111345,台北市第１２６分公司,東湖路九十號１樓,25.068468499999998,121.61486670000001
統一超商,23111921,台北巿第１２９分公司,延吉街２３７號１樓,25.0366238,121.555732
統一超商,23112787,台北市第１３０分公司,興隆路二段219號1樓,25.001203,121.55028999999999
統一超商,23116518,台北巿第１３４分公司,士林區至誠路二段31、31-1號1樓,25.1017758,121.5292749
統一超商,23218058,台北巿第１３６分公司,古亭區汀州路一段１２７、１２９號１樓,25.027059,121.5111514
統一超商,23357240,台北巿第一四二分公司,大安區敦化南路1段187巷29號1樓,25.042687100000002,121.5506817
統一超商,23357810,台北巿第１４３分公司,龍江路３２２、３２２–１、３２２–２號１樓,25.064918,121.540811
統一超商,23357826,台北市第一四四分公司,中山區北安路六二一巷四八號一樓,25.082836999999998,121.54643200000001
統一超商,23360081,台北巿第１４７分公司,八德路二段２８２號１樓,25.0469233,121.541665
統一超商,23361997,台北巿第８３分公司,延吉街１３１巷十九、二十一號１樓,25.0427009,121.55543370000001
統一超商,23362829,台北市第１４８分公司,指南路二段九十九、１０１號１樓,24.987804999999998,121.57553759999999
統一超商,23413714,台北巿第１４９分公司,西園路二段１２８號１樓,25.0305956,121.496353
統一超商,23413720,台北市第一五○分公司,中正區汀州路二段210號1樓,25.0223503,121.52369540000001
統一超商,23413735,台北市第一五一分公司,文山區忠順街2段10號1樓,24.984513699999997,121.56237970000001
統一超商,23416389,台北市第一五七分公司,大同區蘭州街135號1樓、昌吉街72、74、76號,25.065910000000002,121.5157192
統一超商,23472467,台北巿第１６０分公司,建國南路二段１５１巷６、８號１樓,25.028706,121.5384152
統一超商,23472895,臺北巿第１６１分公司,忠孝東路六段４４８號１樓,25.0502606,121.59402209999999
統一超商,23473402,台北市第一六三分公司,中山區復興北路六四號一樓,25.0506235,121.54378490000002
統一超商,23530017,臺北巿第１６６分公司,景興路１１３、１１５號１樓,24.995084,121.544858
統一超商,23530369,臺北巿第１６７分公司,大同區長安西路271號1樓、長安西路273巷2號1樓,25.052158600000002,121.5106688
統一超商,23530375,臺北巿第１６８分公司,中和街476、478、480號1樓,25.1452503,121.4952491
統一超商,23530852,臺北巿第１７０分公司,士林區大北路14、16號1樓,25.0898549,121.52664740000002
統一超商,23532129,臺北巿第１７１分公司,忠義街六十八號１樓,25.1058595,121.53130729999998
統一超商,23532134,台北巿第一七二分公司,萬華區萬青街168號1樓,25.0235129,121.501522
統一超商,23640963,台北巿第１７８分公司,大安區和平東路3段97號、97-1號1樓,25.0246603,121.5508287
統一超商,23641490,臺北巿第１８０分公司,文山區木柵路二段九十號１樓/興隆路四段二十六號一樓,24.987807500000002,121.5607105
統一超商,23822160,臺北巿第１８１分公司,萬華區漢中街51號1樓,25.044047,121.5074479
統一超商,23825146,台北巿第１８４分公司,大安區復興南路2段151巷41號1樓,25.0284853,121.54539960000001
統一超商,23825434,臺北巿第１８５分公司,北投區自強街82號1樓,25.1105639,121.5146134
統一超商,23826124,台北巿第１８７分公司,中正區汀州路3段249號1樓,25.0136689,121.534345
統一超商,23827046,臺北巿第１９０分公司,大安區信義路二段２２４號１樓,25.033379,121.53144499999999
統一超商,23827236,台北巿第１９１分公司,忠孝東路四段２１６巷27弄1號1樓,25.0400238,121.55330990000002
統一超商,23827539,台北巿第１９３分公司,文山區復興南路二段82-1、82-2號1樓,25.0309643,121.5433064
統一超商,23827931,臺北巿第１９４分公司,北投區知行路282號、284號1樓,25.1215397,121.46748249999999
統一超商,23827947,臺北巿第１９５分公司,內湖區內湖路一段445號1樓,25.081271899999997,121.5723477
統一超商,23983030,臺北巿第１９６分公司,文山區指南路一段34、36號1樓,24.9876009,121.56966399999999
統一超商,23983968,臺北巿第２００分公司,中山區龍江路４０３號１樓,25.0658311,121.54108259999998
統一超商,23984093,臺北巿第２０２分公司,永吉路三十巷１７８弄１號１樓,25.0416242,121.5686604
統一超商,24792559,台北市第七八六分公司,萬華區東園街78號1樓,25.0249949,121.49679350000001
統一超商,24792707,台北市第七八七分公司,大安區羅斯福路3段283巷14弄16號1樓,25.018307399999998,121.5325804
統一超商,24793311,台北市第七八九分公司,士林區中山北路7段141巷6-1號1樓,25.110228399999997,121.52623100000001
統一超商,24793419,台北市第七九０分公司,士林區延平北路5段228號1樓、230號1、2樓,25.0856168,121.5093202
統一超商,24793516,台北市第七八八分公司,松山區八德路2段366巷7號1樓,25.0477652,121.5460902
統一超商,24795367,台北市第七九一分公司,中正區羅斯福路3段316巷16號1樓,25.0154448,121.53234509999999
統一超商,24795514,台北市第七九二分公司,松山區八德路4段697號1樓,25.050254000000002,121.57655079999999
統一超商,24799770,台北市第七九四分公司,中山區朱崙街60號1樓,25.049855800000003,121.5435826
統一超商,24799912,台北市第七九五分公司,中正區忠孝西路1段66號B1,25.0461278,121.515325
統一超商,24799928,台北市第七九三分公司,大安區信義路3段178號1樓,25.0332039,121.5422769
統一超商,24801403,台北市第七九七分公司,信義區松仁路162號、164號1樓,25.028375,121.568193
統一超商,24801522,台北市第七九六分公司,松山區民生東路3段130巷2之1號1樓,25.0570076,121.5461262
統一超商,24802515,台北市第七九八分公司,大同區延平北路1段89、91、93號1樓,25.05176,121.512028
統一超商,24802607,台北市第七九九分公司,信義區松信路148號1樓,25.043684,121.571913
統一超商,24803654,台北市第八００分公司,內湖區民權東路6段82號1樓,25.0687097,121.585673
統一超商,24803845,台北市第八五六分公司,北投區公館路259號1樓,25.1254092,121.5081946
統一超商,24807223,台北市第八五七分公司,士林區天母東路8巷39號1樓、天母東路8巷41弄1號1樓,25.114801,121.530348
統一超商,24808503,台北市第八五八分公司,南港區玉成街69號1樓,25.048857199999997,121.58196059999999
統一超商,24809720,台北市第八五九分公司,中正區館前路59號1樓,25.044830100000002,121.5151514
統一超商,24810347,台北市第八六五分公司,松山區延吉街27之1號1樓,25.0459868,121.553706
統一超商,24811654,台北市第八六七分公司,內湖區五分街9、11號1樓,25.067778,121.61238300000001
統一超商,24811937,台北市第八六六分公司,內湖區新湖二路329號1樓,25.0645815,121.58351670000002
統一超商,27231031,台北市第五五九分公司,士林區中正路二三五巷十四號一樓,25.094753,121.52605190000001
統一超商,27232290,台北市第五六一分公司,大安區忠孝東路三段一六０號一樓,25.0417768,121.5374092
統一超商,27232427,台北市第五六二分公司,信義區松光里忠孝東路五段五二四巷一弄一，一之一號,25.04126,121.5795739
統一超商,27232664,台北市第六十分公司,大安區辛亥路三段157巷32號1樓、臥龍街188巷1號1樓,25.016561,121.550789
統一超商,27233925,台北市第七十四分公司,中正區忠孝西路一段五十號之一（站前地下街）,25.0466133,121.51552849999999
統一超商,27234656,台北市第五六三分公司,萬華區寶興街184、186號1樓,25.023757999999997,121.49528000000001
統一超商,27234678,台北市第五六五分公司,士林區承德路四段三十九號一樓,25.0809776,121.52286200000002
統一超商,27235352,台北市第三五三分公司,中山區長春路一六八號一樓,25.054593,121.533423
統一超商,27235732,台北市第五十三分公司,中山區中山北路三段二十三之六號一樓,25.0648609,121.52272169999999
統一超商,27236486,台北市第五六七分公司,內湖區康寧路一段一六０號,25.0804384,121.5914236
統一超商,27239104,台北市第五七０分公司,大安區延吉街七十二號一樓,25.042512300000002,121.5541231
統一超商,27239110,台北市第五七一分公司,大安區東豐街43、45號1樓,25.0361697,121.5466779
統一超商,27241018,台北市第五七二分公司,大安區辛亥路二段一七一巷八號,25.0221231,121.540986
統一超商,27241495,台北市第五七三分公司,中正區南昌路二段一七三號,25.0255587,121.52282920000002
統一超商,27241501,台北市第五七四分公司,北投區泉源路12-1號1樓,25.137109,121.50428799999999
統一超商,27243352,台北市第五七六分公司,士林區文林路102號地下1樓之1~5、地下1樓之32,25.087847,121.526399
統一超商,27245035,台北市第一一六分公司,中正區光復里延平南路四十七號一樓,25.044655300000002,121.50941340000001
統一超商,27246983,台北市第三七八分公司,信義區松德路二七一號,25.032912,121.574648
統一超商,27247884,台北市第二十二分公司,大同區延平北路3段61-4、61-5號1樓,25.0655899,121.51134420000001
統一超商,27249551,台北市第五三九分公司,文山區興業里興隆路2段244巷20號,25.000183,121.553168
統一超商,27250114,台北市第四八０分公司,八德路2段314號1樓,25.047182,121.54280700000001
統一超商,27250120,台北市第四四０分公司,中山區遼寧街110號1樓 / 遼寧街108巷1號1樓,25.052651,121.541711
統一超商,27250374,台北市第五三四分公司,文山區景華里景興路14號,24.997875,121.544545
統一超商,27250901,台北市第五八０分公司,文山區興光里興隆路3段173、175號,24.996420899999997,121.56010400000001
統一超商,27252324,台北市第五八一分公司,大同區延平北路4段16、18號1樓,25.0716419,121.51054679999999
統一超商,27254147,台北市第四七三分公司,士林區天母東路8巷96、98號1樓,25.1143705,121.5301134
統一超商,27256905,台北市第五四一分公司,士林區天玉街8號,25.119823699999998,121.5269152
統一超商,27257284,台北市第五八四分公司,中山區長春路182號1、2樓,25.054709399999997,121.53441609999999
