state_code,center_lat,center_lon
554026973,25.05335793224447,121.53572263983779
553426902,25.026226780255758,121.52278835344755
554126986,25.057879790909254,121.55181604421558
553926966,25.048836073579686,121.54914811144874
554326993,25.066923508238826,121.50589861221698
553426914,25.026226780255758,121.5769942250298
553326902,25.02170492159097,121.58281317927147
554026986,25.05335793224447,121.59429732960062
553526918,25.030748638920542,121.53754547047603
553426907,25.026226780255758,121.54537413327348
553826952,25.0443142149149,121.53350588924744
553226873,25.017183062926186,121.51425618573887
554727033,25.08501094289797,121.5609182971511
554026969,25.05335793224447,121.5176996583723
555127043,25.10309837755711,121.5207774650123
554226985,25.062401649574042,121.50734544739284
553726945,25.039792356250114,121.55191435687223
553626931,25.035270497585326,121.541233978943
554827033,25.089532801562754,121.53590993390289
555427054,25.11666395355147,121.53250486725192
553926971,25.048836073579686,121.57168517560453
553926970,25.048836073579686,121.56717776277338
553726931,25.039792356250114,121.4887599599972
552426760,24.981008193607902,121.59331378941881
555127045,25.10309837755711,121.5297645249317
554927036,25.094054660227542,121.52688070981446
553626935,25.035270497585326,121.55928588603751
552626783,24.99005191093747,121.53472718787661
553626929,25.035270497585326,121.53220802539575
553326885,25.02170492159097,121.50598359748362
554827029,25.089532801562754,121.51792692616301
554527032,25.075967225568398,121.61392987476337
553526909,25.030748638920542,121.49691029729647
553226876,25.017183062926186,121.52782132494876
554026966,25.05335793224447,121.50418242227317
555027038,25.098576518892326,121.51584493881298
553726928,25.039792356250114,121.47522687495255
553926980,25.048836073579686,121.61225189108497
554627021,25.080489084233182,121.53445127167792
554126974,25.057879790909254,121.49776598983541
555227048,25.107620236221898,121.52819311706929
554026977,25.05335793224447,121.55374562130326
553526925,25.030748638920542,121.56915060517126
553726946,25.039792356250114,121.55642538522045
553826961,25.0443142149149,121.57408845312845
554427002,25.071445366903614,121.5114363831474
553926961,25.048836073579686,121.52661104729295
552826827,24.999095628267042,121.58139159850779
553926960,25.048836073579686,121.52210363446179
554326995,25.066923508238826,121.51490121644483
553426911,25.026226780255758,121.56344275713423
552426749,24.981008193607902,121.54333241942633
553626930,25.035270497585326,121.53672100216937
554026990,25.05335793224447,121.6123203110661
554627027,25.080489084233182,121.56143743853136
555627057,25.125707670881038,121.53327925673491
553726939,25.039792356250114,121.52484818678293
555627043,25.125707670881038,121.47039591904317
554627019,25.080489084233182,121.52545588272677
553326889,25.02170492159097,121.52406114613959
554126989,25.057879790909254,121.56532855781063
553126867,25.0126612042614,121.55216821932618
554627023,25.080489084233182,121.54344666062907
553626926,25.035270497585326,121.51866909507487
553926967,25.048836073579686,121.5536555242799
553126864,25.0126612042614,121.53859581755236
553926957,25.048836073579686,121.5085813959683
553526906,25.030748638920542,121.48336523956993
553526924,25.030748638920542,121.56463558592908
554727027,25.08501094289797,121.53393823501402
554226989,25.062401649574042,121.52535620805281
554927034,25.094054660227542,121.51789087158024
554226993,25.062401649574042,121.54336696871277
554026989,25.05335793224447,121.60781456569973
554927035,25.094054660227542,121.52238579069734
553826960,25.0443142149149,121.5695792793639
553126869,25.0126612042614,121.56121648717539
553526921,25.030748638920542,121.55109052820255
555427051,25.11666395355147,121.51902845798168
553426918,25.026226780255758,121.59506284889054
553826962,25.0443142149149,121.57859762689301
555827050,25.13475138821061,121.49907766855335
553326896,25.02170492159097,121.55569685628753
553726951,25.039792356250114,121.57898052696153
552526776,24.985530052272686,121.58319103189972
553526907,25.030748638920542,121.48788025881211
554226990,25.062401649574042,121.5298588982178
554126995,25.057879790909254,121.59235358500072
553326886,25.02170492159097,121.51050298464762
552726800,24.99457376960226,121.53415744467097
553826947,25.0443142149149,121.51096002042465
554026971,25.05335793224447,121.52671114910504
552526773,24.985530052272686,121.56956902853499
554226984,25.062401649574042,121.50284275722785
555727050,25.130229529545826,121.49921544223484
553726964,25.039792356250114,121.63762389548835
553526917,25.030748638920542,121.53303045123386
552826822,24.999095628267042,121.55873175476565
553526911,25.030748638920542,121.5059403357808
552426755,24.981008193607902,121.57059498487678
553726941,25.039792356250114,121.53387024347937
553426903,25.026226780255758,121.52730550941273
553526926,25.030748638920542,121.57366562441342
554627028,25.080489084233182,121.56593513300693
555527054,25.121185812216254,121.52491179666866
555127046,25.10309837755711,121.5342580548914
556027049,25.143795105540182,121.50176360447183
556727033,25.17544811619368,121.53328986271715
554727041,25.08501094289797,121.59689171333389
552126700,24.967442617613543,121.58406799642889
554026981,25.05335793224447,121.57176860276876
555627055,25.125707670881038,121.52429592277896
554727034,25.08501094289797,121.56541497417395
554427023,25.071445366903614,121.60593652809864
553726954,25.039792356250114,121.59251361200619
554327011,25.066923508238826,121.58692205026762
553726956,25.039792356250114,121.60153566870262
553626919,25.035270497585326,121.48707825765948
555227047,25.107620236221898,121.52370014359138
554126978,25.057879790909254,121.51578267462881
554627032,25.080489084233182,121.58392591090922
551726604,24.949355182954402,121.53348987032935
554326992,25.066923508238826,121.50139731010306
553726949,25.039792356250114,121.5699584702651
553326898,25.02170492159097,121.5647356306155
553526922,25.030748638920542,121.55560554744473
553126865,25.0126612042614,121.54311995147697
553226872,25.017183062926186,121.5097344726689
553926977,25.048836073579686,121.59872965259149
553626922,25.035270497585326,121.50061718798035
553326891,25.02170492159097,121.53309992046756
554226995,25.062401649574042,121.55237234904276
554527028,25.075967225568398,121.59593465717346
553526905,25.030748638920542,121.47885022032776
553526930,25.030748638920542,121.59172570138213
553626923,25.035270497585326,121.50513016475398
554226983,25.062401649574042,121.49834006706286
555927053,25.139273246875398,121.51489920785235
554026965,25.05335793224447,121.4996766769068
553626941,25.035270497585326,121.58636374667927
553926956,25.048836073579686,121.50407398313715
553326897,25.02170492159097,121.56021624345152
553926965,25.048836073579686,121.54464069861758
554627037,25.080489084233182,121.60641438328707
553626927,25.035270497585326,121.5231820718485
555327049,25.112142094886682,121.52012169912663
553326888,25.02170492159097,121.51954175897559
553426900,25.026226780255758,121.51375404151717
554327021,25.066923508238826,121.63193507140686
553226875,25.017183062926186,121.5232996118788
554427014,25.071445366903614,121.56543646597667
553326893,25.02170492159097,121.54213869479555
553826966,25.0443142149149,121.59663432195124
554627025,25.080489084233182,121.55244204958021
553826942,25.0443142149149,121.48841415160186
554627034,25.080489084233182,121.59292129986036
553226871,25.017183062926186,121.50521275959893
553426893,25.026226780255758,121.48213394976086
555427055,25.11666395355147,121.53699700367534
553626944,25.035270497585326,121.59990267700016
552726805,24.99457376960226,121.55683130475653
554026980,25.05335793224447,121.56726285740238
553526910,25.030748638920542,121.50142531653863
553726938,25.039792356250114,121.52033715843471
553326892,25.02170492159097,121.53761930763156
553426901,25.026226780255758,121.51827119748236
554827026,25.089532801562754,121.50443967035812
554026994,25.05335793224447,121.63034329253159
555027039,25.098576518892326,121.52033911729696
553426917,25.026226780255758,121.59054569292536
553526912,25.030748638920542,121.51045535502298
552926837,25.00361748693183,121.55405541980197
553226874,25.017183062926186,121.51877789880884
553426898,25.026226780255758,121.5047197295868
554126993,25.057879790909254,121.58334524260403
553626932,25.035270497585326,121.54574695571662
554427022,25.071445366903614,121.6014365211962
554627018,25.080489084233182,121.5209581882512
554727038,25.08501094289797,121.58340168226535
553626917,25.035270497585326,121.47805230411223
552526777,24.985530052272686,121.58773169968796
552626788,24.99005191093747,121.55741554585593
555927065,25.139273246875398,121.5687990282266
554326994,25.066923508238826,121.5103999143309
553726930,25.039792356250114,121.48424893164899
553426897,25.026226780255758,121.5002025736216
554226999,25.062401649574042,121.57038310970273
552926833,25.00361748693183,121.53593837381486
553226883,25.017183062926186,121.55947331643853
554527026,25.075967225568398,121.58693704837852
556027047,25.143795105540182,121.49277994387889
555927056,25.139273246875398,121.52837416294591
552726790,24.99457376960226,121.48880972449982
553426909,25.026226780255758,121.55440844520386
553426895,25.026226780255758,121.49116826169124
553626942,25.035270497585326,121.59087672345291
553726934,25.039792356250114,121.50229304504185
552526783,24.985530052272686,121.61497570641743
553426899,25.026226780255758,121.50923688555199
555427052,25.11666395355147,121.5235205944051
553626920,25.035270497585326,121.4915912344331
554527024,25.075967225568398,121.57793943958356
553526894,25.030748638920542,121.42918500866384
553426916,25.026226780255758,121.58602853696017
555427048,25.11666395355147,121.50555204871144
556127054,25.148316964204966,121.53154011161672
557027024,25.189013692188038,121.57448924354928
553826967,25.0443142149149,121.6011434957158
554327007,25.066923508238826,121.56891684181191
553326901,25.02170492159097,121.57829379210749
556227053,25.152838822869754,121.53685121168722
553226878,25.017183062926186,121.5368647510887
555827049,25.13475138821061,121.49458610360378
555327030,25.112142094886682,121.4347640284753
554226998,25.062401649574042,121.56588041953773
554427026,25.071445366903614,121.61943654880596
554527014,25.075967225568398,121.5329513956088
553626924,25.035270497585326,121.5096431415276
555827051,25.13475138821061,121.50356923350293
553926962,25.048836073579686,121.5311184601241
553926955,25.048836073579686,121.49956657030599
555927049,25.139273246875398,121.49693260106095
555327050,25.112142094886682,121.52461420810829
553326895,25.02170492159097,121.55117746912353
555527068,25.121185812216254,121.58779777737995
553526928,25.030748638920542,121.58269566289778
553126861,25.0126612042614,121.52502341577855
552526767,24.985530052272686,121.54232502180552
554527021,25.075967225568398,121.56444302639113
554327015,25.066923508238826,121.60492725872331
553126863,25.0126612042614,121.53407168362776
554026987,25.05335793224447,121.598803074967
553326906,25.02170492159097,121.60089072792744
555827058,25.13475138821061,121.53501018814998
552726796,24.99457376960226,121.5160183566025
554427005,25.071445366903614,121.52493640385471
552426753,24.981008193607902,121.56150746305997
555327052,25.112142094886682,121.53359922607159
553426910,25.026226780255758,121.55892560116905
553326894,25.02170492159097,121.54665808195955
553826941,25.0443142149149,121.4839049778373
554727020,25.08501094289797,121.50246149585408
554226997,25.062401649574042,121.56137772937275
553526914,25.030748638920542,121.51948539350734
554126990,25.057879790909254,121.56983272900898
554227003,25.062401649574042,121.5883938703627
554126996,25.057879790909254,121.59685775619907
555427050,25.11666395355147,121.51453632155827
554126992,25.057879790909254,121.57884107140568
549325790,24.840830574999547,120.95644075170257
549325791,24.840830574999547,120.96113071276389
553626921,25.035270497585326,121.49610421120673
554427019,25.071445366903614,121.58793650048888
548825593,24.81822128167562,120.88463114885658
554126994,25.057879790909254,121.58784941380237
553226881,25.017183062926186,121.5504298902986
554827023,25.089532801562754,121.49095241455322
555527056,25.121185812216254,121.53389550819884
554527020,25.075967225568398,121.55994422199366
553526927,25.030748638920542,121.5781806436556
554127000,25.057879790909254,121.61487444099247
555327048,25.112142094886682,121.51562919014498
552626793,24.99005191093747,121.58010390383527
552626785,24.99005191093747,121.54380253106834
554326997,25.066923508238826,121.52390382067267
554727037,25.08501094289797,121.57890500524249
554427007,25.071445366903614,121.5339364176596
552826828,24.999095628267042,121.58592356725622
552126707,24.967442617613543,121.6159433723947
554226986,25.062401649574042,121.51184813755783
555227046,25.107620236221898,121.51920717011349
555627050,25.125707670881038,121.50183758788904
552726807,24.99457376960226,121.56590084879076
553226882,25.017183062926186,121.55495160336856
553026847,25.008139345596614,121.5292353266167
554226996,25.062401649574042,121.55687503920775
555027043,25.098576518892326,121.53831583123282
552726797,24.99457376960226,121.52055312861962
553726929,25.039792356250114,121.47973790330077
554827032,25.089532801562754,121.53141418196792
553526929,25.030748638920542,121.58721068213995
552426763,24.981008193607902,121.60694507214403
553126855,25.0126612042614,121.49787861223092
554927032,25.094054660227542,121.508901033346
554927037,25.094054660227542,121.53137562893157
554427004,25.071445366903614,121.52043639695228
554727029,25.08501094289797,121.5429315890597
553926958,25.048836073579686,121.51308880879947
554527027,25.075967225568398,121.59143585277599
552626779,24.99005191093747,121.51657650149315
553226879,25.017183062926186,121.54138646415866
553926976,25.048836073579686,121.59422223976033
555227049,25.107620236221898,121.5326860905472
554527029,25.075967225568398,121.60043346157094
554727022,25.08501094289797,121.51145484989978
554226982,25.062401649574042,121.49383737689786
553526915,25.030748638920542,121.52400041274952
554327014,25.066923508238826,121.60042595660939
553326890,25.02170492159097,121.52858053330358
555627049,25.125707670881038,121.49734592091107
553826963,25.0443142149149,121.58310680065757
552426758,24.981008193607902,121.58422626760199
554327010,25.066923508238826,121.5824207481537
552726803,24.99457376960226,121.54776176072231
554727023,25.08501094289797,121.51595152692262
553226870,25.017183062926186,121.50069104652897
554727032,25.08501094289797,121.55642162012826
552526771,24.985530052272686,121.5604876929585
554427003,25.071445366903614,121.51593639004983
554327016,25.066923508238826,121.60942856083723
553126866,25.0126612042614,121.54764408540157
553726932,25.039792356250114,121.49327098834542
556327050,25.157360681534538,121.53566277853835
553626945,25.035270497585326,121.60441565377378
553926959,25.048836073579686,121.51759622163063
553626943,25.035270497585326,121.59538970022653
555727043,25.130229529545826,121.46777445193538
555027040,25.098576518892326,121.52483329578092
554427001,25.071445366903614,121.50693637624495
556027063,25.143795105540182,121.56464922862247
554327002,25.066923508238826,121.5464103312423
555227050,25.107620236221898,121.5371790640251
554627024,25.080489084233182,121.54794435510463
554327001,25.066923508238826,121.54190902912838
554326991,25.066923508238826,121.49689600798912
554227001,25.062401649574042,121.57938849003271
554327018,25.066923508238826,121.61843116506509
555527055,25.121185812216254,121.52940365243376
552726801,24.99457376960226,121.53869221668808
552526769,24.985530052272686,121.551406357382
555627042,25.125707670881038,121.4659042520652
554627022,25.080489084233182,121.5389489661535
554727040,25.08501094289797,121.59239503631103
556227056,25.152838822869754,121.55032860106883
554827040,25.089532801562754,121.56738019744765
553826964,25.0443142149149,121.58761597442214
552726808,24.99457376960226,121.57043562080787
552826823,24.999095628267042,121.56326372351407
553026846,25.008139345596614,121.52470867663712
554727039,25.08501094289797,121.58789835928819
554727031,25.08501094289797,121.5519249431054
554226975,25.062401649574042,121.46231854574292
553326900,25.02170492159097,121.57377440494349
555227036,25.107620236221898,121.47427743533446
552626796,24.99005191093747,121.59371691862286
554427020,25.071445366903614,121.59243650739133
554727042,25.08501094289797,121.60138839035673
552926826,25.00361748693183,121.5042335433374
554427018,25.071445366903614,121.58343649358645
552626790,24.99005191093747,121.56649088904767
555327053,25.112142094886682,121.53809173505323
547124897,24.741349684374267,120.97689197237067
553626955,25.035270497585326,121.64954542151006
553526936,25.030748638920542,121.61881581683518
553826940,25.0443142149149,121.47939580407274
553526903,25.030748638920542,121.46982018184342
554727036,25.08501094289797,121.57440832821965
556827035,25.179969974858466,121.56701458090322
554727028,25.08501094289797,121.53843491203686
552526774,24.985530052272686,121.57410969632323
555927060,25.139273246875398,121.54634076973733
553226857,25.017183062926186,121.44190877661941
554827028,25.089532801562754,121.51343117422806
552726804,24.99457376960226,121.55229653273942
554527008,25.075967225568398,121.50595856922395
555827060,25.13475138821061,121.54399331804913
555427047,25.11666395355147,121.50105991228803
554026992,25.05335793224447,121.62133180179885
554627020,25.080489084233182,121.52995357720235
552526781,24.985530052272686,121.60589437084093
555527040,25.121185812216254,121.46202581595738
554026993,25.05335793224447,121.62583754716522
554227004,25.062401649574042,121.59289656052769
554727021,25.08501094289797,121.50695817287694
555527050,25.121185812216254,121.50694437360829
553526904,25.030748638920542,121.4743352010856
556926999,25.184491833523253,121.4323320473319
553326887,25.02170492159097,121.51502237181161
552626789,24.99005191093747,121.5619532174518
555527049,25.121185812216254,121.5024525178432
553426894,25.026226780255758,121.48665110572605
552726794,24.99457376960226,121.50694881256828
552526770,24.985530052272686,121.55594702517025
553626912,25.035270497585326,121.45548742024408
554227006,25.062401649574042,121.60190194085767
554427012,25.071445366903614,121.5564364521718
553226885,25.017183062926186,121.56851674257847
554827027,25.089532801562754,121.50893542229309
554126999,25.057879790909254,121.61037026979412
553326884,25.02170492159097,121.50146421031963
554327013,25.066923508238826,121.59592465449546
554127002,25.057879790909254,121.62388278338916
555027036,25.098576518892326,121.50685658184504
554026954,25.05335793224447,121.45011347787671
553926954,25.048836073579686,121.49505915747483
553826968,25.0443142149149,121.60565266948036
554627017,25.080489084233182,121.51646049377564
555527098,25.121185812216254,121.72255345033268
554627035,25.080489084233182,121.59741899433594
555427049,25.11666395355147,121.51004418513486
554827043,25.089532801562754,121.58086745325254
553126870,25.0126612042614,121.56574062109999
552826819,24.999095628267042,121.54513584852035
553926979,25.048836073579686,121.6077444782538
552726802,24.99457376960226,121.54322698870519
554026995,25.05335793224447,121.63484903789796
552526753,24.985530052272686,121.47875567277012
553826969,25.0443142149149,121.61016184324492
554326990,25.066923508238826,121.4923947058752
552426745,24.981008193607902,121.52515737579272
555027041,25.098576518892326,121.52932747426489
553226880,25.017183062926186,121.54590817722863
552526782,24.985530052272686,121.61043503862918
555727044,25.130229529545826,121.47226602197816
552826820,24.999095628267042,121.54966781726878
554527006,25.075967225568398,121.49696096042899
552526766,24.985530052272686,121.53778435401728
554227000,25.062401649574042,121.57488579986772
553326880,25.02170492159097,121.48338666166367
552826826,24.999095628267042,121.57685962975935
552426762,24.981008193607902,121.60240131123562
552526779,24.985530052272686,121.59681303526445
555927046,25.139273246875398,121.48345764596739
553026855,25.008139345596614,121.56544852645328
552326733,24.976486334943115,121.55592207594691
551826561,24.953877041619187,121.23662166979172
554927039,25.094054660227542,121.5403654671658
552926789,25.00361748693183,121.33665086795659
552726795,24.99457376960226,121.51148358458539
552626787,24.99005191093747,121.55287787426008
554227007,25.062401649574042,121.60640463102267
554727043,25.08501094289797,121.60588506737957
555227045,25.107620236221898,121.51471419663558
554527007,25.075967225568398,121.50145976482648
554427021,25.071445366903614,121.59693651429376
553626915,25.035270497585326,121.46902635056496
552126706,24.967442617613543,121.61138974725672
554627015,25.080489084233182,121.50746510482449
553626914,25.035270497585326,121.46451337379133
554627036,25.080489084233182,121.60191668881151
554026964,25.05335793224447,121.49517093154043
554727035,25.08501094289797,121.5699116511968
555927059,25.139273246875398,121.54184911803948
554527013,25.075967225568398,121.52845259121133
554627016,25.080489084233182,121.51196279930006
531512346,24.035939732667718,121.49344702079367
553126860,25.0126612042614,121.52049928185394
553426892,25.026226780255758,121.47761679379568
552626780,24.99005191093747,121.52111417308902
554026984,25.05335793224447,121.58528583886788
552826829,24.999095628267042,121.59045553600465
555527041,25.121185812216254,121.46651767172247
556327049,25.157360681534538,121.53116986111434
554126972,25.057879790909254,121.48875764743872
555127038,25.10309837755711,121.49830981521383
554727025,25.08501094289797,121.52494488096832
553326878,25.02170492159097,121.47434788733568
554827025,25.089532801562754,121.49994391842316
553626918,25.035270497585326,121.48256528088585
555827052,25.13475138821061,121.5080607984525
554026985,25.05335793224447,121.58979158423425
554427016,25.071445366903614,121.57443647978157
552526768,24.985530052272686,121.54686568959377
552926828,25.00361748693183,121.51329206633096
552426757,24.981008193607902,121.57968250669359
552826813,24.999095628267042,121.51794403602977
552926835,25.00361748693183,121.54499689680841
552826810,24.999095628267042,121.50434812978447
555727061,25.130229529545826,121.54862271270542
556527042,25.16640439886411,121.53175368595154
554327019,25.066923508238826,121.62293246717901
554927038,25.094054660227542,121.53587054804869
553326882,25.02170492159097,121.49242543599165
555627056,25.125707670881038,121.52878758975693
553226888,25.017183062926186,121.58208188178837
553926953,25.048836073579686,121.49055174464367
555727056,25.130229529545826,121.52616486249153
556327053,25.157360681534538,121.54914153081043
554427006,25.071445366903614,121.52943641075716
552426750,24.981008193607902,121.54787618033474
551526560,24.94031146562483,121.54132434780486
554427008,25.071445366903614,121.53843642456204
553626949,25.035270497585326,121.62246756086829
553526931,25.030748638920542,121.59624072062431
555127048,25.10309837755711,121.54324511481077
555927048,25.139273246875398,121.4924409493631
554526987,25.075967225568398,121.41148367687695
554227005,25.062401649574042,121.59739925069267
554427015,25.071445366903614,121.56993647287912
553426890,25.026226780255758,121.4685824818653
555427043,25.11666395355147,121.48309136659437
552726806,24.99457376960226,121.56136607677365
555327059,25.112142094886682,121.56504678894314
555027032,25.098576518892326,121.48887986790916
555527042,25.121185812216254,121.47100952748757
555927051,25.139273246875398,121.50591590445666
553726957,25.039792356250114,121.60604669705083
555827053,25.13475138821061,121.5125523634021
552526765,24.985530052272686,121.53324368622904
552826824,24.999095628267042,121.5677956922625
552926839,25.00361748693183,121.56311394279554
554427029,25.071445366903614,121.63293656951329
554527016,25.075967225568398,121.54194900440376
554627038,25.080489084233182,121.61091207776265
555127042,25.10309837755711,121.51628393505261
554527009,25.075967225568398,121.51045737362142
552926834,25.00361748693183,121.54046763531164
555427056,25.11666395355147,121.54148914009875
554427009,25.071445366903614,121.54293643146448
552526772,24.985530052272686,121.56502836074674
553426935,25.026226780255758,121.67185450029872
552226715,24.97196447627833,121.56191647586834
554327012,25.066923508238826,121.59142335238154
553726933,25.039792356250114,121.49778201669363
553926952,25.048836073579686,121.48604433181251
555027048,25.098576518892326,121.56078672365268
553326881,25.02170492159097,121.48790604882765
554627040,25.080489084233182,121.6199074667138
554026983,25.05335793224447,121.5807800935015
553426889,25.026226780255758,121.46406532590011
552626792,24.99005191093747,121.5755662322394
555027029,25.098576518892326,121.47539733245725
555927047,25.139273246875398,121.48794929766524
554427000,25.071445366903614,121.50243636934252
535916747,24.23490151391828,120.68385111204667
552626782,24.99005191093747,121.53018951628074
555827059,25.13475138821061,121.53950175309956
555327046,25.112142094886682,121.50664417218168
554927029,25.094054660227542,121.49541627599467
555827047,25.13475138821061,121.48560297370462
551026412,24.917702172300903,121.42998763023932
554427031,25.071445366903614,121.64193658331817
552826702,24.999095628267042,121.01489550495403
556127045,25.148316964204966,121.49111120474339
555527052,25.121185812216254,121.51592808513847
555227062,25.107620236221898,121.59109474575995
553826973,25.0443142149149,121.62819853830315
553426930,25.026226780255758,121.64926872047279
555527048,25.121185812216254,121.49796066207811
556727031,25.17544811619368,121.52429855268606
552426761,24.981008193607902,121.59785755032722
552026606,24.96292075894876,121.2487292776727
555027046,25.098576518892326,121.55179836668474
555527053,25.121185812216254,121.52041994090357
555527058,25.121185812216254,121.54287921972903
553326883,25.02170492159097,121.49694482315564
554927033,25.094054660227542,121.51339595246313
555027055,25.098576518892326,121.59224597304046
552726810,24.99457376960226,121.5795051648421
555327042,25.112142094886682,121.48867413625509
552826815,24.999095628267042,121.52700797352662
553626916,25.035270497585326,121.4735393273386
554527030,25.075967225568398,121.60493226596842
553726963,25.039792356250114,121.63311286714014
555827057,25.13475138821061,121.5305186232004
552526778,24.985530052272686,121.5922723674762
552426752,24.981008193607902,121.55696370215156
557426531,25.20710112684718,119.49793811087294
555827044,25.13475138821061,121.47212827885589
